ID,Region,Industry Sector,Industry Category,Gas,Units,Magnitude,Amount
242,Auckland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2860.73
243,Auckland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,3012.53
244,Auckland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,3126.85
245,Auckland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,3313.92
246,Auckland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,3354.13
247,Auckland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,3310.8
248,Auckland,"Government and defence, education and health care",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,379.42
249,Auckland,"Government and defence, education and health care",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,402.7
250,Auckland,"Government and defence, education and health care",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,441.56
251,Auckland,"Government and defence, education and health care",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,470.84
252,Auckland,"Government and defence, education and health care",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,437.07
253,Auckland,"Government and defence, education and health care",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,439.67
254,Auckland,"Government and defence, education and health care",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,411.36
255,Auckland,"Government and defence, education and health care",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,422.57
256,Auckland,"Government and defence, education and health care",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,420.79
257,Auckland,"Government and defence, education and health care",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,405.48
258,Auckland,"Government and defence, education and health care",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,409.2
259,Auckland,"Government and defence, education and health care",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,425.82
260,Auckland,"Government and defence, education and health care",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,432.67
261,Auckland,Goods-producing industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,6046.74
262,Auckland,Goods-producing industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,5670.73
263,Auckland,Goods-producing industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4965.05
264,Auckland,Goods-producing industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,5237.53
265,Auckland,Goods-producing industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4970.08
266,Auckland,Goods-producing industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4837.36
267,Auckland,Goods-producing industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,5177.17
268,Auckland,Goods-producing industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,5160.76
269,Auckland,Goods-producing industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,5259.47
270,Auckland,Goods-producing industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4663.58
271,Auckland,Goods-producing industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4771.85
272,Auckland,Goods-producing industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4652.1
273,Auckland,Goods-producing industries,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4776.75
274,Auckland,"Forestry and logging, fishing, and agricultural support services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,46.04
275,Auckland,"Forestry and logging, fishing, and agricultural support services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,46.03
276,Auckland,"Forestry and logging, fishing, and agricultural support services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,43.55
277,Auckland,"Forestry and logging, fishing, and agricultural support services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,39.58
278,Auckland,"Forestry and logging, fishing, and agricultural support services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,42.05
279,Auckland,"Forestry and logging, fishing, and agricultural support services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,49.5
280,Auckland,"Forestry and logging, fishing, and agricultural support services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,52.69
281,Auckland,"Forestry and logging, fishing, and agricultural support services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,45.63
282,Auckland,"Forestry and logging, fishing, and agricultural support services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,42.56
283,Auckland,"Forestry and logging, fishing, and agricultural support services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,37.5
284,Auckland,"Forestry and logging, fishing, and agricultural support services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,30.41
285,Auckland,"Forestry and logging, fishing, and agricultural support services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,35.17
286,Auckland,"Forestry and logging, fishing, and agricultural support services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,33.38
287,Auckland,"Electricity, gas, water, and waste services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2702.64
288,Auckland,"Electricity, gas, water, and waste services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2388.33
289,Auckland,"Electricity, gas, water, and waste services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1796.39
290,Auckland,"Electricity, gas, water, and waste services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1942.63
291,Auckland,"Electricity, gas, water, and waste services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1801.94
292,Auckland,"Electricity, gas, water, and waste services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1640.34
293,Auckland,"Electricity, gas, water, and waste services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1843.54
294,Auckland,"Electricity, gas, water, and waste services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1616.97
295,Auckland,"Electricity, gas, water, and waste services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1655.26
296,Auckland,"Electricity, gas, water, and waste services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1018.96
297,Auckland,"Electricity, gas, water, and waste services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1021.89
298,Auckland,"Electricity, gas, water, and waste services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1022.24
299,Auckland,"Electricity, gas, water, and waste services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1048.35
300,Auckland,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,230.04
301,Auckland,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,257.28
302,Auckland,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,255.75
303,Auckland,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,245.5
304,Auckland,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,247.35
305,Auckland,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,239.28
306,Auckland,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,229.51
307,Auckland,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,254.01
308,Auckland,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,270.02
309,Auckland,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,325.4
310,Auckland,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,415.49
311,Auckland,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,479.46
312,Auckland,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,484.5
313,Auckland,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,920.83
314,Auckland,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,897.41
315,Auckland,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,768.63
316,Auckland,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,822.33
317,Auckland,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,890.08
318,Auckland,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,899.12
319,Auckland,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,873.98
320,Auckland,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,790.22
321,Auckland,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,878.41
322,Auckland,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,993.84
323,Auckland,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,961.99
324,Auckland,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,868.22
325,Auckland,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,933.74
326,Auckland,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,827.03
327,Auckland,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,813.11
328,Auckland,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,731.48
329,Auckland,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,695.41
330,Auckland,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,716.46
331,Auckland,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,690.86
332,Auckland,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,702.08
333,Auckland,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,712.54
334,Auckland,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,753.78
335,Auckland,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,758.13
336,Auckland,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,765.71
337,Auckland,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,777.64
338,Auckland,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,770.31
339,Auckland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2612.79
340,Auckland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2546.98
341,Auckland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2514.83
342,Auckland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2577.6
343,Auckland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2574.71
344,Auckland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2561.47
345,Auckland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2574.5
346,Auckland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2627.8
347,Auckland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2769.24
348,Auckland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2886.95
349,Auckland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,3064.32
350,Auckland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,3106.99
351,Auckland,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,3062.75
352,Bay of Plenty,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,39.11
353,Bay of Plenty,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,35.41
354,Bay of Plenty,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,38.31
355,Bay of Plenty,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,33.87
356,Bay of Plenty,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,33.08
357,Bay of Plenty,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,35.05
358,Bay of Plenty,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,35.02
359,Bay of Plenty,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,35.01
360,Bay of Plenty,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,36.55
361,Bay of Plenty,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,35.67
362,Bay of Plenty,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,37.72
363,Bay of Plenty,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,37.67
364,Bay of Plenty,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,38.51
365,Bay of Plenty,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,15.74
366,Bay of Plenty,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,16.39
367,Bay of Plenty,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,16.21
368,Bay of Plenty,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,15.86
369,Bay of Plenty,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,16.58
370,Bay of Plenty,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,16.85
